,dwelling_involved_type,general_zoning_classification,Total_area,type_of_road,property_general_shape,property_Flatness,utilities_types,LotConfig,LandSlope,Neighborhood,dwelling_type,HouseStyle,OverallQual,OverallCond,RoofStyle,roof_material,exterior_covering_1,exterior_covering_2,masonry_veneer_type,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,Heating,HeatingQC,CentralAir,electrical_system,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,total_rooms_above_grade,Functional,Fireplaces,GarageType,GarageYrBlt,interior_finish_garage,garage_car_capacity,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,three_season_porch_area,ScreenPorch,PoolArea,other_features_values,MoSold,YrSold,SaleType,SaleCondition,SalePrice,year_diff,Is_diff,finish_percentage_of_Bsmt,Unfinished_percentage_of_Bsmt,LotFrontage,Condition_all,Bsmt Exposure
1125,20.0,RL,10434.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4.0,5.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,1005.0,GasA,TA,Y,SBrkr,1005.0,0.0,0.0,1005.0,0.0,0.0,1.0,0.0,2.0,1.0,Other,5.0,Typ,1.0,Detchd,1977.0,Unf,2.0,672.0,Other,Other,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,WD,Normal,115000.0,0.0,0.0,0.0,1.0,67.64123524069028,Norm,No
1126,120.0,RL,3684.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Other,1Story,7.0,5.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,1373.0,GasA,Ex,Y,SBrkr,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Attchd,2007.0,Fin,3.0,660.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Normal,174000.0,0.0,0.0,0.0,1.0,55.0,Norm,No
1127,20.0,RL,14572.0,Pave,Other,Lvl,AllPub,Other,Gtl,Gilbert,1Fam,1Story,7.0,5.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1530.0,GasA,Ex,Y,SBrkr,1530.0,0.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,2004.0,Fin,3.0,630.0,TA,TA,Y,144.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,WD,Other,259000.0,0.0,0.0,0.8496732026143791,0.1503267973856209,96.0,Norm,Av
1128,60.0,RL,11796.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,Av,Unf,Unf,0.0,847.0,GasA,Ex,Y,SBrkr,847.0,1112.0,0.0,1959.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Other,2004.0,Fin,2.0,434.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,215000.0,1.0,1.0,0.0,1.0,36.0,Norm,Av
1129,90.0,RM,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Other,Other,5.0,5.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,Other,Gd,TA,Gd,GLQ,Unf,0.0,936.0,GasA,TA,Y,SBrkr,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Detchd,1980.0,Unf,2.0,672.0,TA,TA,Y,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,140000.0,0.0,0.0,1.0,0.0,41.0,Norm,Other
1130,50.0,RL,7804.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,4.0,3.0,Gable,CompShg,Other,Plywood,None,0.0,TA,TA,Other,TA,TA,No,BLQ,Unf,0.0,1122.0,GasA,TA,Y,SBrkr,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Other,2.0,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,WD,Normal,135000.0,22.0,1.0,0.5543672014260249,0.44563279857397503,63.0,Norm,No
1132,70.0,RM,9900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,6.0,4.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,Mn,Unf,Unf,0.0,1008.0,Other,TA,Y,SBrkr,1178.0,1032.0,0.0,2210.0,0.0,0.0,2.0,0.0,5.0,1.0,Other,8.0,Typ,0.0,Detchd,1930.0,Unf,1.0,205.0,Other,TA,N,0.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,117500.0,70.0,1.0,0.0,1.0,65.0,Norm,Other
1133,60.0,RL,9828.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,1128.0,GasA,Ex,Y,SBrkr,1142.0,878.0,0.0,2020.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Attchd,1995.0,RFn,2.0,466.0,TA,TA,Y,0.0,155.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Normal,239500.0,0.0,0.0,0.5177304964539007,0.48226950354609927,83.0,Norm,No
1134,60.0,RL,8773.0,Pave,IR1,Other,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,Av,Unf,Unf,0.0,916.0,GasA,Gd,Y,SBrkr,916.0,684.0,0.0,1600.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,169000.0,0.0,0.0,0.0,1.0,85.0,Norm,Av
1135,30.0,RM,6180.0,Pave,Reg,Lvl,AllPub,Other,Gtl,BrkSide,1Fam,1Story,6.0,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,960.0,GasA,TA,N,SBrkr,986.0,0.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0.0,128.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,102000.0,24.0,1.0,0.0,1.0,67.64123524069028,Norm,No
1136,50.0,RL,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,TA,TA,No,BLQ,Unf,0.0,1032.0,GasA,TA,Y,Other,1032.0,220.0,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1950.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,96.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Other,119000.0,0.0,0.0,0.2713178294573643,0.7286821705426356,78.0,Norm,No
1138,20.0,RL,9819.0,Pave,IR1,Lvl,AllPub,Inside,Other,Mitchel,1Fam,1Story,6.0,5.0,Gable,CompShg,Plywood,Other,None,0.0,TA,TA,Other,TA,TA,Gd,ALQ,Unf,0.0,1567.0,GasA,TA,Y,SBrkr,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,Attchd,1977.0,RFn,2.0,714.0,TA,TA,Y,264.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,196000.0,0.0,0.0,1.0,0.0,67.64123524069028,Norm,Other
1139,30.0,RL,8731.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,5.0,5.0,Gable,CompShg,Other,Other,None,0.0,TA,Other,Other,TA,TA,No,BLQ,Unf,0.0,915.0,GasA,TA,Y,SBrkr,1167.0,0.0,0.0,1167.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Other,1.0,Detchd,1972.0,Unf,2.0,495.0,TA,TA,Y,0.0,0.0,216.0,0.0,126.0,0.0,0.0,5.0,2007.0,WD,Normal,144000.0,30.0,1.0,0.7049180327868853,0.29508196721311475,60.0,Norm,No
1140,20.0,RL,7350.0,Pave,Reg,Lvl,AllPub,Other,Gtl,NAmes,1Fam,1Story,5.0,7.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,TA,TA,Mn,ALQ,Unf,0.0,952.0,GasA,TA,Y,SBrkr,952.0,0.0,0.0,952.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Detchd,1988.0,Unf,2.0,840.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,Other,Other,139000.0,0.0,0.0,0.8949579831932774,0.10504201680672269,60.0,Norm,Other
1141,60.0,RL,10304.0,Pave,IR1,Lvl,AllPub,Other,Gtl,NWAmes,1Fam,2Story,5.0,7.0,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,Other,TA,TA,No,ALQ,Unf,0.0,780.0,GasA,Ex,Y,SBrkr,1088.0,780.0,0.0,1868.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,448.0,96.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,WD,Normal,197500.0,0.0,0.0,0.48846153846153845,0.5115384615384615,93.0,Other,No
1144,190.0,RL,12180.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Other,1.5Fin,4.0,4.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Other,Other,Gd,TA,No,BLQ,Unf,0.0,672.0,Other,Other,N,Other,672.0,252.0,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,Other,5.0,Typ,0.0,Detchd,1941.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,WD,Normal,80000.0,9.0,1.0,0.5178571428571429,0.48214285714285715,67.64123524069028,Norm,No
1145,50.0,RM,6240.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5.0,6.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,1042.0,GasA,Ex,Y,SBrkr,1042.0,534.0,0.0,1576.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,1.0,Detchd,1928.0,Unf,1.0,225.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,WD,Other,149000.0,22.0,1.0,0.0,1.0,60.0,Norm,No
1146,20.0,RL,11200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,6.0,5.0,Gable,CompShg,Wd Sdng,Other,BrkFace,85.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,1298.0,GasA,TA,Y,SBrkr,1298.0,0.0,0.0,1298.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,Attchd,1985.0,Unf,2.0,403.0,TA,TA,Y,165.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,180000.0,0.0,0.0,0.9691833590138675,0.030816640986132512,52.0,Norm,No
1147,70.0,RL,12000.0,Pave,Reg,Other,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7.0,7.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Other,TA,TA,No,Rec,Unf,0.0,704.0,GasA,Ex,Y,SBrkr,860.0,704.0,0.0,1564.0,0.0,0.0,1.0,1.0,3.0,1.0,Other,7.0,Typ,1.0,Attchd,1941.0,Unf,1.0,234.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,174500.0,9.0,1.0,0.390625,0.609375,91.0,Norm,No
1148,50.0,RM,5700.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,7.0,7.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,572.0,GasA,TA,Y,SBrkr,572.0,539.0,0.0,1111.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Detchd,1982.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,176.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,116900.0,24.0,1.0,0.0,1.0,56.0,Norm,No
1149,70.0,RM,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7.0,9.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,Other,TA,TA,No,ALQ,Unf,0.0,650.0,GasA,Ex,Y,SBrkr,832.0,650.0,0.0,1482.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,Detchd,1930.0,Unf,2.0,324.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,143000.0,68.0,1.0,0.96,0.04,59.0,Other,No
1150,20.0,RL,8280.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6.0,5.0,Gable,CompShg,Other,Other,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,932.0,GasA,Ex,Y,Other,932.0,0.0,0.0,932.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,1.0,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0.0,0.0,214.0,0.0,0.0,0.0,0.0,11.0,2007.0,WD,Normal,124000.0,0.0,0.0,0.0,1.0,65.0,Norm,No
1152,20.0,RL,14115.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,6.0,7.0,Gable,CompShg,Other,Other,None,0.0,TA,TA,Other,TA,TA,No,ALQ,GLQ,547.0,1073.0,GasA,Ex,Y,SBrkr,1811.0,0.0,0.0,1811.0,0.0,0.0,1.0,0.0,2.0,1.0,Other,6.0,Typ,1.0,Attchd,1956.0,Fin,2.0,470.0,TA,TA,Y,0.0,0.0,280.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Other,230000.0,48.0,1.0,0.7856477166821995,0.21435228331780057,67.64123524069028,Norm,No
1153,30.0,RM,5890.0,Pave,Reg,Lvl,AllPub,Other,Gtl,IDOTRR,1Fam,1Story,6.0,8.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Other,TA,TA,Av,ALQ,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,2002.0,Unf,1.0,432.0,TA,TA,Y,0.0,0.0,96.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,120500.0,77.0,1.0,0.6593137254901961,0.34068627450980393,60.0,Norm,Av
1154,60.0,RL,13700.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,7.0,6.0,Gable,CompShg,VinylSd,VinylSd,Other,288.0,TA,TA,Other,TA,TA,Gd,ALQ,Unf,0.0,864.0,GasA,TA,Y,SBrkr,902.0,918.0,0.0,1820.0,0.0,0.0,1.0,2.0,4.0,1.0,Gd,8.0,Typ,2.0,Attchd,1965.0,Unf,2.0,492.0,TA,TA,Y,60.0,84.0,0.0,0.0,273.0,0.0,0.0,5.0,2008.0,WD,Normal,201800.0,23.0,1.0,0.5254629629629629,0.47453703703703703,34.0,Norm,Other
1155,20.0,RL,10768.0,Pave,IR1,Lvl,AllPub,Other,Gtl,Veenker,1Fam,1Story,5.0,8.0,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,Other,Gd,TA,Gd,ALQ,Unf,0.0,1437.0,GasA,TA,Y,SBrkr,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0.0,21.0,0.0,0.0,180.0,0.0,0.0,7.0,2007.0,WD,Normal,218000.0,28.0,1.0,0.8051496172581768,0.19485038274182323,35.0,Norm,Other
1156,80.0,RL,9350.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,Other,5.0,8.0,Gable,CompShg,Other,Other,None,0.0,TA,Gd,Other,TA,TA,Gd,ALQ,Unf,0.0,1219.0,GasA,Gd,Y,SBrkr,1265.0,0.0,0.0,1265.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0.0,92.0,0.0,96.0,0.0,0.0,0.0,10.0,2008.0,WD,Normal,179900.0,34.0,1.0,0.5192780968006563,0.4807219031993437,60.0,Norm,Other
1157,120.0,RL,5001.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Other,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,166.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,1314.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,230000.0,1.0,1.0,0.6879756468797564,0.3120243531202435,78.0,Norm,No
1158,20.0,RL,11932.0,Pave,Reg,Lvl,AllPub,Other,Gtl,Somerst,1Fam,1Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,186.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,1580.0,GasA,Ex,Y,SBrkr,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,Other,Other,235128.0,1.0,1.0,0.0,1.0,67.64123524069028,Other,No
1159,60.0,RL,9120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,6.0,6.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,Other,TA,TA,No,ALQ,Unf,0.0,901.0,GasA,TA,Y,SBrkr,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Attchd,1974.0,RFn,2.0,540.0,Other,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,185000.0,0.0,0.0,0.49056603773584906,0.5094339622641509,67.64123524069028,Norm,No
1160,160.0,RL,2280.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Other,2Story,6.0,5.0,Gable,CompShg,Plywood,Other,None,0.0,TA,TA,Other,Gd,TA,No,ALQ,Unf,0.0,855.0,GasA,Other,Y,SBrkr,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,WD,Normal,146000.0,0.0,0.0,0.36374269005847953,0.6362573099415205,124.0,Norm,No
1161,20.0,RL,14778.0,Pave,IR1,Other,AllPub,Other,Gtl,Crawfor,1Fam,1Story,6.0,7.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,Other,TA,TA,No,BLQ,Unf,0.0,1296.0,GasA,Ex,Y,SBrkr,1640.0,0.0,0.0,1640.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Detchd,1993.0,Unf,2.0,924.0,TA,TA,Y,108.0,0.0,0.0,216.0,0.0,0.0,0.0,11.0,2008.0,WD,Normal,224000.0,52.0,1.0,0.5617283950617284,0.4382716049382716,53.0,Other,No
1162,20.0,RL,8724.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,No,BLQ,Unf,0.0,894.0,GasA,Gd,Y,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Attchd,1968.0,Fin,2.0,450.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,129000.0,0.0,0.0,0.5503355704697986,0.44966442953020136,95.0,Norm,No
1163,90.0,RL,12900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Other,Other,4.0,4.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1198.0,GasA,TA,Y,SBrkr,1258.0,0.0,0.0,1258.0,2.0,0.0,0.0,2.0,0.0,2.0,TA,6.0,Typ,0.0,Other,1969.0,Unf,2.0,400.0,Other,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,WD,Other,108959.0,0.0,0.0,1.0,0.0,67.64123524069028,Other,Av
1164,80.0,RL,16157.0,Pave,IR1,Lvl,AllPub,Other,Gtl,Veenker,1Fam,Other,5.0,7.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,Gd,TA,Gd,ALQ,Rec,391.0,1360.0,GasA,Ex,Y,SBrkr,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,1.0,Attchd,1978.0,Unf,2.0,588.0,TA,TA,Y,168.0,180.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,194000.0,0.0,0.0,0.7875,0.2125,75.0,Other,Other
1165,20.0,RL,9541.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,268.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,1502.0,GasA,Ex,Y,SBrkr,1502.0,0.0,0.0,1502.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,2009.0,RFn,2.0,644.0,TA,TA,Y,0.0,114.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,Other,Other,233170.0,0.0,0.0,0.0,1.0,60.0,Norm,No
1166,20.0,RL,10475.0,Pave,IR1,Lvl,AllPub,Other,Gtl,CollgCr,1Fam,1Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,72.0,Gd,TA,Other,Gd,TA,Av,Unf,Unf,0.0,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,2008.0,RFn,3.0,776.0,TA,TA,Y,160.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,245350.0,0.0,0.0,0.0,1.0,67.0,Norm,Av
1167,60.0,RL,10852.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,No,GLQ,Unf,0.0,959.0,GasA,Ex,Y,SBrkr,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,2000.0,Fin,2.0,472.0,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,173000.0,0.0,0.0,0.8196037539103233,0.18039624608967675,50.0,Other,No
1168,70.0,RL,13728.0,Pave,Reg,Lvl,AllPub,Other,Gtl,Edwards,1Fam,2Story,6.0,7.0,Hip,CompShg,Other,Other,None,0.0,TA,TA,Other,TA,TA,No,Rec,Unf,0.0,1127.0,GasA,Ex,Y,SBrkr,1236.0,872.0,0.0,2108.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Typ,2.0,Other,1935.0,Unf,2.0,540.0,TA,TA,Y,0.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,2008.0,WD,Normal,235000.0,51.0,1.0,0.5554569653948536,0.4445430346051464,61.0,Norm,No
1170,80.0,RL,9880.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,Other,6.0,6.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,TA,TA,Av,ALQ,Unf,0.0,1096.0,GasA,TA,Y,SBrkr,1118.0,0.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2008.0,WD,Normal,171000.0,0.0,0.0,0.4762773722627737,0.5237226277372263,50.0,Norm,Av
1171,20.0,RL,9120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6.0,6.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Other,TA,TA,No,ALQ,Unf,0.0,1261.0,GasA,Ex,Y,SBrkr,1261.0,0.0,0.0,1261.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1958.0,RFn,2.0,433.0,TA,TA,Y,0.0,0.0,0.0,0.0,288.0,0.0,1400.0,11.0,2008.0,WD,Normal,163000.0,0.0,0.0,0.5249801744647106,0.47501982553528943,50.0,Norm,No
1172,160.0,Other,4017.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Other,2Story,7.0,5.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,625.0,GasA,Ex,Y,SBrkr,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Detchd,2006.0,Fin,2.0,625.0,TA,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,WD,Normal,171900.0,1.0,1.0,0.0,1.0,67.64123524069028,Norm,No
1174,70.0,RL,16560.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6.0,8.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,Gd,TA,No,Rec,Unf,0.0,952.0,GasA,TA,Y,SBrkr,1170.0,1175.0,0.0,2345.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,9.0,Typ,1.0,Detchd,1932.0,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,239000.0,18.0,1.0,0.5283613445378151,0.47163865546218486,86.0,Norm,No
